SubjectCode,Experiment,Handiness,Trial_Number,MazeID,Lateralized,Side,Moves,Solution_RT,Obs_No,sVGC_Obs,dVGC_Obs,Orig_RandPos,Aware_ReportObs,Subj_RT,Time_Trial,toremove
S111,VGC_lat_behav,2,32,2,1,1,17,3.954039,3,4.50E-05,0.012315,5,4,12.07822,25.776063,0
S111,VGC_lat_behav,2,32,2,1,1,17,3.954039,4,4.50E-05,0.010972,5,2,12.07822,25.776063,0
S111,VGC_lat_behav,2,32,2,1,1,17,3.954039,5,1,0.359344,5,7,12.07822,25.776063,0
S111,VGC_lat_behav,2,32,2,1,1,17,3.954039,6,4.50E-05,0.012373,5,4,12.07822,25.776063,0
S111,VGC_lat_behav,2,33,13,0,1,20,4.382569,1,4.50E-05,0.009394,5,3,9.026616,23.376582,0
S111,VGC_lat_behav,2,33,13,0,1,20,4.382569,2,4.50E-05,0.011198,5,3,9.026616,23.376582,0
S111,VGC_lat_behav,2,33,13,0,1,20,4.382569,3,1,0.273298,5,7,9.026616,23.376582,0
S111,VGC_lat_behav,2,33,13,0,1,20,4.382569,4,1,0.446809,5,8,9.026616,23.376582,0
S111,VGC_lat_behav,2,33,13,0,1,20,4.382569,5,1,0.872278,5,6,9.026616,23.376582,0
S111,VGC_lat_behav,2,33,13,0,1,20,4.382569,6,4.50E-05,0.007465,5,2,9.026616,23.376582,0
S111,VGC_lat_behav,2,34,21,0,1,17,3.2821,1,1,0.257614,5,3,9.03299,22.14384,0
S111,VGC_lat_behav,2,34,21,0,1,17,3.2821,2,4.50E-05,0.009587,5,7,9.03299,22.14384,0
S111,VGC_lat_behav,2,34,21,0,1,17,3.2821,3,4.50E-05,0.010814,5,7,9.03299,22.14384,0
S111,VGC_lat_behav,2,34,21,0,1,17,3.2821,4,1,0.217455,5,3,9.03299,22.14384,0
S111,VGC_lat_behav,2,34,21,0,1,17,3.2821,5,4.50E-05,0.008476,5,3,9.03299,22.14384,0
S111,VGC_lat_behav,2,34,21,0,1,17,3.2821,6,1,0.616707,5,8,9.03299,22.14384,0
S111,VGC_lat_behav,2,35,9,1,1,18,4.604013,1,0.999996,0.635068,5,7,11.219614,25.30839,0
S111,VGC_lat_behav,2,35,9,1,1,18,4.604013,2,4.50E-05,0.011048,5,7,11.219614,25.30839,0
S111,VGC_lat_behav,2,35,9,1,1,18,4.604013,3,4.50E-05,0.012972,5,3,11.219614,25.30839,0
S111,VGC_lat_behav,2,35,9,1,1,18,4.604013,4,1,0.358517,5,8,11.219614,25.30839,0
S111,VGC_lat_behav,2,35,9,1,1,18,4.604013,5,4.50E-05,0.010478,5,1,11.219614,25.30839,0
S111,VGC_lat_behav,2,35,9,1,1,18,4.604013,6,4.50E-05,0.011974,5,1,11.219614,25.30839,0
S111,VGC_lat_behav,2,36,11,1,2,17,3.545967,1,4.50E-05,0.011227,5,5,11.707531,25.12522,0
S111,VGC_lat_behav,2,36,11,1,2,17,3.545967,2,4.50E-05,0.012919,5,8,11.707531,25.12522,0
S111,VGC_lat_behav,2,36,11,1,2,17,3.545967,3,1,0.465857,5,7,11.707531,25.12522,0
S111,VGC_lat_behav,2,36,11,1,2,17,3.545967,4,4.50E-05,0.01315,5,2,11.707531,25.12522,0
S111,VGC_lat_behav,2,36,11,1,2,17,3.545967,5,4.50E-05,0.011689,5,7,11.707531,25.12522,0
S111,VGC_lat_behav,2,36,11,1,2,17,3.545967,6,4.50E-05,0.011458,5,4,11.707531,25.12522,0
S111,VGC_lat_behav,2,37,6,1,2,16,3.827724,1,0.993292,0.382299,5,8,8.2073,22.009848,0
S111,VGC_lat_behav,2,37,6,1,2,16,3.827724,2,1,0.294643,5,7,8.2073,22.009848,0
S111,VGC_lat_behav,2,37,6,1,2,16,3.827724,3,4.50E-05,0.011692,5,6,8.2073,22.009848,0
S111,VGC_lat_behav,2,37,6,1,2,16,3.827724,4,4.50E-05,0.011692,5,1,8.2073,22.009848,0
S111,VGC_lat_behav,2,37,6,1,2,16,3.827724,5,0.075783,0.294501,5,7,8.2073,22.009848,0
S111,VGC_lat_behav,2,37,6,1,2,16,3.827724,6,4.50E-05,0.012684,5,1,8.2073,22.009848,0
S111,VGC_lat_behav,2,38,22,1,1,22,5.295979,1,0.100731,0.366041,5,2,9.294772,24.209315,0
S111,VGC_lat_behav,2,38,22,1,1,22,5.295979,2,4.50E-05,0.008502,5,1,9.294772,24.209315,0
S111,VGC_lat_behav,2,38,22,1,1,22,5.295979,3,1,0.325606,5,4,9.294772,24.209315,0
S111,VGC_lat_behav,2,38,22,1,1,22,5.295979,4,1,0.256846,5,8,9.294772,24.209315,0
S111,VGC_lat_behav,2,38,22,1,1,22,5.295979,5,1,0.203707,5,1,9.294772,24.209315,0
S111,VGC_lat_behav,2,38,22,1,1,22,5.295979,6,0.006686,0.192338,5,6,9.294772,24.209315,0
S111,VGC_lat_behav,2,39,18,0,2,17,5.796507,1,1,0.167887,5,6,9.900901,25.223412,0
S111,VGC_lat_behav,2,39,18,0,2,17,5.796507,2,0.000553,0.026176,5,3,9.900901,25.223412,0
S111,VGC_lat_behav,2,39,18,0,2,17,5.796507,3,1,0.568484,5,8,9.900901,25.223412,0
S111,VGC_lat_behav,2,39,18,0,2,17,5.796507,4,4.50E-05,0.007788,5,2,9.900901,25.223412,0
S111,VGC_lat_behav,2,39,18,0,2,17,5.796507,5,0.499569,0.385665,5,7,9.900901,25.223412,0
S111,VGC_lat_behav,2,39,18,0,2,17,5.796507,6,1,0.262165,5,6,9.900901,25.223412,0
S111,VGC_lat_behav,2,40,13,0,2,20,5.286668,1,4.50E-05,0.009394,5,2,8.197728,23.110862,0
S111,VGC_lat_behav,2,40,13,0,2,20,5.286668,2,4.50E-05,0.011198,5,4,8.197728,23.110862,0
S111,VGC_lat_behav,2,40,13,0,2,20,5.286668,3,1,0.273298,5,7,8.197728,23.110862,0
S111,VGC_lat_behav,2,40,13,0,2,20,5.286668,4,1,0.446809,5,7,8.197728,23.110862,0
S111,VGC_lat_behav,2,40,13,0,2,20,5.286668,5,1,0.872278,5,3,8.197728,23.110862,0
S111,VGC_lat_behav,2,40,13,0,2,20,5.286668,6,4.50E-05,0.007465,5,3,8.197728,23.110862,0
S111,VGC_lat_behav,2,41,6,0,1,23,8.135982,1,1,0.167887,5,7,11.244923,29.259399,0
S111,VGC_lat_behav,2,41,6,0,1,23,8.135982,2,0.000553,0.026176,5,7,11.244923,29.259399,0
S111,VGC_lat_behav,2,41,6,0,1,23,8.135982,3,1,0.568484,5,6,11.244923,29.259399,0
S111,VGC_lat_behav,2,41,6,0,1,23,8.135982,4,4.50E-05,0.007788,5,2,11.244923,29.259399,0
S111,VGC_lat_behav,2,41,6,0,1,23,8.135982,5,0.499569,0.385665,5,4,11.244923,29.259399,0
S111,VGC_lat_behav,2,41,6,0,1,23,8.135982,6,1,0.262165,5,2,11.244923,29.259399,0
S111,VGC_lat_behav,2,42,4,1,2,24,7.09891,1,1,0.445887,5,2,8.071069,25.024236,0
S111,VGC_lat_behav,2,42,4,1,2,24,7.09891,2,4.50E-05,0.009504,5,6,8.071069,25.024236,0
S111,VGC_lat_behav,2,42,4,1,2,24,7.09891,3,4.50E-05,0.009802,5,7,8.071069,25.024236,0
S111,VGC_lat_behav,2,42,4,1,2,24,7.09891,4,1,0.387122,5,3,8.071069,25.024236,0
S111,VGC_lat_behav,2,42,4,1,2,24,7.09891,5,0.999954,0.154899,5,8,8.071069,25.024236,0
S111,VGC_lat_behav,2,42,4,1,2,24,7.09891,6,4.50E-05,0.009106,5,3,8.071069,25.024236,0
S111,VGC_lat_behav,2,43,8,0,1,28,8.736424,1,4.50E-05,0.009304,5,4,10.130932,28.576624,0
S111,VGC_lat_behav,2,43,8,0,1,28,8.736424,2,4.50E-05,0.009213,5,2,10.130932,28.576624,0
S111,VGC_lat_behav,2,43,8,0,1,28,8.736424,3,1,0.536468,5,6,10.130932,28.576624,0
S111,VGC_lat_behav,2,43,8,0,1,28,8.736424,4,4.50E-05,0.009803,5,4,10.130932,28.576624,0
S111,VGC_lat_behav,2,43,8,0,1,28,8.736424,5,1,0.274407,5,6,10.130932,28.576624,0
S111,VGC_lat_behav,2,43,8,0,1,28,8.736424,6,1,0.354378,5,4,10.130932,28.576624,0
S111,VGC_lat_behav,2,44,15,0,1,27,11.623239,1,1,0.206502,5,3,9.256416,30.762068,0
S111,VGC_lat_behav,2,44,15,0,1,27,11.623239,2,4.50E-05,0.009241,5,1,9.256416,30.762068,0
S111,VGC_lat_behav,2,44,15,0,1,27,11.623239,3,4.50E-05,0.011435,5,3,9.256416,30.762068,0
S111,VGC_lat_behav,2,44,15,0,1,27,11.623239,4,0.924007,0.5731,5,7,9.256416,30.762068,0
S111,VGC_lat_behav,2,44,15,0,1,27,11.623239,5,4.50E-05,0.00984,5,3,9.256416,30.762068,0
S111,VGC_lat_behav,2,44,15,0,1,27,11.623239,6,1,0.336414,5,6,9.256416,30.762068,0
S111,VGC_lat_behav,2,45,10,0,1,19,4.611325,1,1,0.276225,5,3,11.557988,25.738051,0
S111,VGC_lat_behav,2,45,10,0,1,19,4.611325,2,4.50E-05,0.009518,5,3,11.557988,25.738051,0
S111,VGC_lat_behav,2,45,10,0,1,19,4.611325,3,4.50E-05,0.00832,5,3,11.557988,25.738051,0
S111,VGC_lat_behav,2,45,10,0,1,19,4.611325,4,1,0.340855,5,7,11.557988,25.738051,0
S111,VGC_lat_behav,2,45,10,0,1,19,4.611325,5,4.50E-05,0.008786,5,6,11.557988,25.738051,0
S111,VGC_lat_behav,2,45,10,0,1,19,4.611325,6,1,0.794728,5,6,11.557988,25.738051,0
S111,VGC_lat_behav,2,46,9,0,1,17,3.465631,1,1,0.257614,5,7,10.922734,24.190894,0
S111,VGC_lat_behav,2,46,9,0,1,17,3.465631,2,4.50E-05,0.009587,5,2,10.922734,24.190894,0
S111,VGC_lat_behav,2,46,9,0,1,17,3.465631,3,4.50E-05,0.010814,5,7,10.922734,24.190894,0
S111,VGC_lat_behav,2,46,9,0,1,17,3.465631,4,1,0.217455,5,7,10.922734,24.190894,0
S111,VGC_lat_behav,2,46,9,0,1,17,3.465631,5,4.50E-05,0.008476,5,6,10.922734,24.190894,0
S111,VGC_lat_behav,2,46,9,0,1,17,3.465631,6,1,0.616707,5,8,10.922734,24.190894,0
S111,VGC_lat_behav,2,47,10,0,2,19,4.76915,1,1,0.276225,5,3,11.133366,25.374877,0
S111,VGC_lat_behav,2,47,10,0,2,19,4.76915,2,4.50E-05,0.009518,5,2,11.133366,25.374877,0
S111,VGC_lat_behav,2,47,10,0,2,19,4.76915,3,4.50E-05,0.00832,5,6,11.133366,25.374877,0
S111,VGC_lat_behav,2,47,10,0,2,19,4.76915,4,1,0.340855,5,8,11.133366,25.374877,0
S111,VGC_lat_behav,2,47,10,0,2,19,4.76915,5,4.50E-05,0.008786,5,6,11.133366,25.374877,0
S111,VGC_lat_behav,2,47,10,0,2,19,4.76915,6,1,0.794728,5,7,11.133366,25.374877,0
S111,VGC_lat_behav,2,48,7,1,2,18,6.310627,1,4.50E-05,0.013574,5,1,11.029969,26.87706,0
S111,VGC_lat_behav,2,48,7,1,2,18,6.310627,2,0.776986,0.04533,5,1,11.029969,26.87706,0
S111,VGC_lat_behav,2,48,7,1,2,18,6.310627,3,4.50E-05,0.011582,5,6,11.029969,26.87706,0
S111,VGC_lat_behav,2,48,7,1,2,18,6.310627,4,1,0.478518,5,7,11.029969,26.87706,0
S111,VGC_lat_behav,2,48,7,1,2,18,6.310627,5,4.50E-05,0.009527,5,8,11.029969,26.87706,0
S111,VGC_lat_behav,2,48,7,1,2,18,6.310627,6,1,0.513699,5,6,11.029969,26.87706,0
S111,VGC_lat_behav,2,49,5,1,2,16,3.869146,1,0.000553,0.070838,5,7,11.126023,24.911024,0
S111,VGC_lat_behav,2,49,5,1,2,16,3.869146,2,0.006687,0.068372,5,7,11.126023,24.911024,0
S111,VGC_lat_behav,2,49,5,1,2,16,3.869146,3,1,0.736806,5,7,11.126023,24.911024,0
S111,VGC_lat_behav,2,49,5,1,2,16,3.869146,4,4.50E-05,0.011899,5,6,11.126023,24.911024,0
S111,VGC_lat_behav,2,49,5,1,2,16,3.869146,5,4.50E-05,0.008631,5,6,11.126023,24.911024,0
S111,VGC_lat_behav,2,49,5,1,2,16,3.869146,6,1,0.735882,5,2,11.126023,24.911024,0
S111,VGC_lat_behav,2,50,24,1,1,23,5.407498,1,4.50E-05,0.009357,5,1,11.173753,26.255803,0
S111,VGC_lat_behav,2,50,24,1,1,23,5.407498,2,4.50E-05,0.00928,5,6,11.173753,26.255803,0
S111,VGC_lat_behav,2,50,24,1,1,23,5.407498,3,0.999446,0.587238,5,3,11.173753,26.255803,0
S111,VGC_lat_behav,2,50,24,1,1,23,5.407498,4,4.50E-05,0.013651,5,7,11.173753,26.255803,0
S111,VGC_lat_behav,2,50,24,1,1,23,5.407498,5,0.499675,0.011811,5,3,11.173753,26.255803,0
S111,VGC_lat_behav,2,50,24,1,1,23,5.407498,6,1,0.309763,5,6,11.173753,26.255803,0
S111,VGC_lat_behav,2,51,16,0,1,20,5.232733,1,0.776937,0.277952,5,6,10.044283,25.003657,0
S111,VGC_lat_behav,2,51,16,0,1,20,5.232733,2,4.50E-05,0.012442,5,4,10.044283,25.003657,0
S111,VGC_lat_behav,2,51,16,0,1,20,5.232733,3,4.50E-05,0.012992,5,3,10.044283,25.003657,0
S111,VGC_lat_behav,2,51,16,0,1,20,5.232733,4,0.006687,0.126397,5,7,10.044283,25.003657,0
S111,VGC_lat_behav,2,51,16,0,1,20,5.232733,5,1,0.860941,5,6,10.044283,25.003657,0
S111,VGC_lat_behav,2,51,16,0,1,20,5.232733,6,4.50E-05,0.010074,5,4,10.044283,25.003657,0
S111,VGC_lat_behav,2,52,15,1,1,14,2.53465,1,1,0.47329,5,2,10.213355,22.253874,0
S111,VGC_lat_behav,2,52,15,1,1,14,2.53465,2,4.50E-05,0.012553,5,1,10.213355,22.253874,0
S111,VGC_lat_behav,2,52,15,1,1,14,2.53465,3,4.50E-05,0.014264,5,1,10.213355,22.253874,0
S111,VGC_lat_behav,2,52,15,1,1,14,2.53465,4,4.50E-05,0.013551,5,7,10.213355,22.253874,0
S111,VGC_lat_behav,2,52,15,1,1,14,2.53465,5,1,0.355752,5,7,10.213355,22.253874,0
S111,VGC_lat_behav,2,52,15,1,1,14,2.53465,6,0.034413,0.112474,5,9,10.213355,22.253874,0
S111,VGC_lat_behav,2,53,5,0,1,20,5.268282,1,0.500011,0.212419,5,4,9.83242,24.576661,0
S111,VGC_lat_behav,2,53,5,0,1,20,5.268282,2,1,0.357028,5,7,9.83242,24.576661,0
S111,VGC_lat_behav,2,53,5,0,1,20,5.268282,3,4.50E-05,0.007824,5,7,9.83242,24.576661,0
S111,VGC_lat_behav,2,53,5,0,1,20,5.268282,4,0.500011,0.218911,5,1,9.83242,24.576661,0
S111,VGC_lat_behav,2,53,5,0,1,20,5.268282,5,4.50E-05,0.008379,5,6,9.83242,24.576661,0
S111,VGC_lat_behav,2,53,5,0,1,20,5.268282,6,0.999954,0.716164,5,8,9.83242,24.576661,0
S111,VGC_lat_behav,2,54,7,1,1,18,3.88169,1,4.50E-05,0.013574,5,2,9.875562,23.692277,0
S111,VGC_lat_behav,2,54,7,1,1,18,3.88169,2,0.776986,0.04533,5,2,9.875562,23.692277,0
S111,VGC_lat_behav,2,54,7,1,1,18,3.88169,3,4.50E-05,0.011582,5,2,9.875562,23.692277,0
S111,VGC_lat_behav,2,54,7,1,1,18,3.88169,4,1,0.478518,5,8,9.875562,23.692277,0
S111,VGC_lat_behav,2,54,7,1,1,18,3.88169,5,4.50E-05,0.009527,5,7,9.875562,23.692277,0
S111,VGC_lat_behav,2,54,7,1,1,18,3.88169,6,1,0.513699,5,7,9.875562,23.692277,0
S111,VGC_lat_behav,2,55,19,1,2,16,3.950911,1,4.50E-05,0.013574,5,1,9.132605,22.788485,0
S111,VGC_lat_behav,2,55,19,1,2,16,3.950911,2,0.776986,0.04533,5,1,9.132605,22.788485,0
S111,VGC_lat_behav,2,55,19,1,2,16,3.950911,3,4.50E-05,0.011582,5,6,9.132605,22.788485,0
S111,VGC_lat_behav,2,55,19,1,2,16,3.950911,4,1,0.478518,5,7,9.132605,22.788485,0
S111,VGC_lat_behav,2,55,19,1,2,16,3.950911,5,4.50E-05,0.009527,5,7,9.132605,22.788485,0
S111,VGC_lat_behav,2,55,19,1,2,16,3.950911,6,1,0.513699,5,3,9.132605,22.788485,0
S111,VGC_lat_behav,2,56,20,0,2,24,6.291429,1,4.50E-05,0.009304,5,3,9.699322,25.857821,0
S111,VGC_lat_behav,2,56,20,0,2,24,6.291429,2,4.50E-05,0.009213,5,3,9.699322,25.857821,0
S111,VGC_lat_behav,2,56,20,0,2,24,6.291429,3,1,0.536468,5,7,9.699322,25.857821,0
S111,VGC_lat_behav,2,56,20,0,2,24,6.291429,4,4.50E-05,0.009803,5,4,9.699322,25.857821,0
S111,VGC_lat_behav,2,56,20,0,2,24,6.291429,5,1,0.274407,5,7,9.699322,25.857821,0
S111,VGC_lat_behav,2,56,20,0,2,24,6.291429,6,1,0.354378,5,3,9.699322,25.857821,0
S111,VGC_lat_behav,2,57,5,0,2,20,3.951548,1,0.500011,0.212419,5,4,7.25741,21.032324,0
S111,VGC_lat_behav,2,57,5,0,2,20,3.951548,2,1,0.357028,5,7,7.25741,21.032324,0
S111,VGC_lat_behav,2,57,5,0,2,20,3.951548,3,4.50E-05,0.007824,5,8,7.25741,21.032324,0
S111,VGC_lat_behav,2,57,5,0,2,20,3.951548,4,0.500011,0.218911,5,2,7.25741,21.032324,0
S111,VGC_lat_behav,2,57,5,0,2,20,3.951548,5,4.50E-05,0.008379,5,6,7.25741,21.032324,0
S111,VGC_lat_behav,2,57,5,0,2,20,3.951548,6,0.999954,0.716164,5,7,7.25741,21.032324,0
S111,VGC_lat_behav,2,58,22,0,1,19,4.761119,1,1,0.276225,5,3,10.050508,24.709613,0
S111,VGC_lat_behav,2,58,22,0,1,19,4.761119,2,4.50E-05,0.009518,5,1,10.050508,24.709613,0
S111,VGC_lat_behav,2,58,22,0,1,19,4.761119,3,4.50E-05,0.00832,5,4,10.050508,24.709613,0
S111,VGC_lat_behav,2,58,22,0,1,19,4.761119,4,1,0.340855,5,7,10.050508,24.709613,0
S111,VGC_lat_behav,2,58,22,0,1,19,4.761119,5,4.50E-05,0.008786,5,7,10.050508,24.709613,0
S111,VGC_lat_behav,2,58,22,0,1,19,4.761119,6,1,0.794728,5,6,10.050508,24.709613,0
S111,VGC_lat_behav,2,59,5,1,1,16,3.77389,1,0.000553,0.070838,5,6,9.591738,22.879857,0
S111,VGC_lat_behav,2,59,5,1,1,16,3.77389,2,0.006687,0.068372,5,7,9.591738,22.879857,0
S111,VGC_lat_behav,2,59,5,1,1,16,3.77389,3,1,0.736806,5,9,9.591738,22.879857,0
S111,VGC_lat_behav,2,59,5,1,1,16,3.77389,4,4.50E-05,0.011899,5,1,9.591738,22.879857,0
S111,VGC_lat_behav,2,59,5,1,1,16,3.77389,5,4.50E-05,0.008631,5,1,9.591738,22.879857,0
S111,VGC_lat_behav,2,59,5,1,1,16,3.77389,6,1,0.735882,5,8,9.591738,22.879857,0
S111,VGC_lat_behav,2,60,2,0,1,16,4.197923,1,4.50E-05,0.005552,5,2,11.458479,25.359607,1
S111,VGC_lat_behav,2,60,2,0,1,16,4.197923,2,0.993291,0.733516,5,6,11.458479,25.359607,1
S111,VGC_lat_behav,2,60,2,0,1,16,4.197923,3,1,0.838064,5,7,11.458479,25.359607,1
S111,VGC_lat_behav,2,60,2,0,1,16,4.197923,4,1,0.522737,5,9,11.458479,25.359607,1
S111,VGC_lat_behav,2,60,2,0,1,16,4.197923,5,4.50E-05,0.005427,5,2,11.458479,25.359607,1
S111,VGC_lat_behav,2,60,2,0,1,16,4.197923,6,4.50E-05,0.005864,5,4,11.458479,25.359607,1
S111,VGC_lat_behav,2,61,24,0,1,16,4.133168,1,4.50E-05,0.011218,5,7,10.059029,23.974927,0
S111,VGC_lat_behav,2,61,24,0,1,16,4.133168,2,4.50E-05,0.013263,5,7,10.059029,23.974927,0
S111,VGC_lat_behav,2,61,24,0,1,16,4.133168,3,0.923994,0.596033,5,8,10.059029,23.974927,0
S111,VGC_lat_behav,2,61,24,0,1,16,4.133168,4,4.50E-05,0.01097,5,4,10.059029,23.974927,0
S111,VGC_lat_behav,2,61,24,0,1,16,4.133168,5,0.006688,0.116889,5,6,10.059029,23.974927,0
S111,VGC_lat_behav,2,61,24,0,1,16,4.133168,6,1,0.316083,5,1,10.059029,23.974927,0
S111,VGC_lat_behav,2,62,18,1,2,14,4.072526,1,0.993292,0.382299,5,6,11.555083,25.327553,0
S111,VGC_lat_behav,2,62,18,1,2,14,4.072526,2,1,0.294643,5,7,11.555083,25.327553,0
S111,VGC_lat_behav,2,62,18,1,2,14,4.072526,3,4.50E-05,0.011692,5,7,11.555083,25.327553,0
S111,VGC_lat_behav,2,62,18,1,2,14,4.072526,4,4.50E-05,0.011692,5,1,11.555083,25.327553,0
S111,VGC_lat_behav,2,62,18,1,2,14,4.072526,5,0.075783,0.294501,5,6,11.555083,25.327553,0
S111,VGC_lat_behav,2,62,18,1,2,14,4.072526,6,4.50E-05,0.012684,5,2,11.555083,25.327553,0
S111,VGC_lat_behav,2,63,6,1,1,18,4.068792,1,0.993292,0.382299,5,6,10.696895,24.623992,0
S111,VGC_lat_behav,2,63,6,1,1,18,4.068792,2,1,0.294643,5,7,10.696895,24.623992,0
S111,VGC_lat_behav,2,63,6,1,1,18,4.068792,3,4.50E-05,0.011692,5,3,10.696895,24.623992,0
S111,VGC_lat_behav,2,63,6,1,1,18,4.068792,4,4.50E-05,0.011692,5,1,10.696895,24.623992,0
S111,VGC_lat_behav,2,63,6,1,1,18,4.068792,5,0.075783,0.294501,5,8,10.696895,24.623992,0
S111,VGC_lat_behav,2,63,6,1,1,18,4.068792,6,4.50E-05,0.012684,5,6,10.696895,24.623992,0
S111,VGC_lat_behav,2,64,14,0,1,18,5.436281,1,4.50E-05,0.005552,5,1,8.17802,23.195039,0
S111,VGC_lat_behav,2,64,14,0,1,18,5.436281,2,0.993291,0.733516,5,6,8.17802,23.195039,0
S111,VGC_lat_behav,2,64,14,0,1,18,5.436281,3,1,0.838064,5,7,8.17802,23.195039,0
S111,VGC_lat_behav,2,64,14,0,1,18,5.436281,4,1,0.522737,5,9,8.17802,23.195039,0
S111,VGC_lat_behav,2,64,14,0,1,18,5.436281,5,4.50E-05,0.005427,5,1,8.17802,23.195039,0
S111,VGC_lat_behav,2,64,14,0,1,18,5.436281,6,4.50E-05,0.005864,5,4,8.17802,23.195039,0
S111,VGC_lat_behav,2,65,18,1,1,26,4.128254,1,0.993292,0.382299,5,2,11.859774,25.893589,0
S111,VGC_lat_behav,2,65,18,1,1,26,4.128254,2,1,0.294643,5,7,11.859774,25.893589,0
S111,VGC_lat_behav,2,65,18,1,1,26,4.128254,3,4.50E-05,0.011692,5,7,11.859774,25.893589,0
S111,VGC_lat_behav,2,65,18,1,1,26,4.128254,4,4.50E-05,0.011692,5,2,11.859774,25.893589,0
S111,VGC_lat_behav,2,65,18,1,1,26,4.128254,5,0.075783,0.294501,5,7,11.859774,25.893589,0
S111,VGC_lat_behav,2,65,18,1,1,26,4.128254,6,4.50E-05,0.012684,5,6,11.859774,25.893589,0
S111,VGC_lat_behav,2,66,19,0,1,19,4.356296,1,1,0.659569,5,7,8.819945,22.773783,0
S111,VGC_lat_behav,2,66,19,0,1,19,4.356296,2,0.499625,0.203611,5,7,8.819945,22.773783,0
S111,VGC_lat_behav,2,66,19,0,1,19,4.356296,3,1,0.282635,5,2,8.819945,22.773783,0
S111,VGC_lat_behav,2,66,19,0,1,19,4.356296,4,4.50E-05,0.008266,5,1,8.819945,22.773783,0
S111,VGC_lat_behav,2,66,19,0,1,19,4.356296,5,4.50E-05,0.009985,5,6,8.819945,22.773783,0
S111,VGC_lat_behav,2,66,19,0,1,19,4.356296,6,4.50E-05,0.009721,5,4,8.819945,22.773783,0
S111,VGC_lat_behav,2,67,3,0,1,15,3.407418,1,1,0.206502,5,1,10.942803,23.912173,0
S111,VGC_lat_behav,2,67,3,0,1,15,3.407418,2,4.50E-05,0.009241,5,5,10.942803,23.912173,0
S111,VGC_lat_behav,2,67,3,0,1,15,3.407418,3,4.50E-05,0.011435,5,3,10.942803,23.912173,0
S111,VGC_lat_behav,2,67,3,0,1,15,3.407418,4,0.924007,0.5731,5,7,10.942803,23.912173,0
S111,VGC_lat_behav,2,67,3,0,1,15,3.407418,5,4.50E-05,0.00984,5,7,10.942803,23.912173,0
S111,VGC_lat_behav,2,67,3,0,1,15,3.407418,6,1,0.336414,5,6,10.942803,23.912173,0
S111,VGC_lat_behav,2,68,1,1,1,24,5.446003,1,4.50E-05,0.010614,5,4,11.905491,26.928198,0
S111,VGC_lat_behav,2,68,1,1,1,24,5.446003,2,1,0.280231,5,7,11.905491,26.928198,0
S111,VGC_lat_behav,2,68,1,1,1,24,5.446003,3,4.50E-05,0.009063,5,6,11.905491,26.928198,0
S111,VGC_lat_behav,2,68,1,1,1,24,5.446003,4,1,0.506131,5,8,11.905491,26.928198,0
S111,VGC_lat_behav,2,68,1,1,1,24,5.446003,5,1,0.116852,5,3,11.905491,26.928198,0
S111,VGC_lat_behav,2,68,1,1,1,24,5.446003,6,1,0.198856,5,7,11.905491,26.928198,0
S111,VGC_lat_behav,2,69,11,1,1,15,4.218405,1,4.50E-05,0.011227,5,1,9.166891,23.060451,0
S111,VGC_lat_behav,2,69,11,1,1,15,4.218405,2,4.50E-05,0.012919,5,7,9.166891,23.060451,0
S111,VGC_lat_behav,2,69,11,1,1,15,4.218405,3,1,0.465857,5,8,9.166891,23.060451,0
S111,VGC_lat_behav,2,69,11,1,1,15,4.218405,4,4.50E-05,0.01315,5,4,9.166891,23.060451,0
S111,VGC_lat_behav,2,69,11,1,1,15,4.218405,5,4.50E-05,0.011689,5,6,9.166891,23.060451,0
S111,VGC_lat_behav,2,69,11,1,1,15,4.218405,6,4.50E-05,0.011458,5,6,9.166891,23.060451,0
S111,VGC_lat_behav,2,70,2,1,2,19,4.710581,1,1,0.207716,5,7,9.007493,23.412908,0
S111,VGC_lat_behav,2,70,2,1,2,19,4.710581,2,0.006687,0.271915,5,7,9.007493,23.412908,0
S111,VGC_lat_behav,2,70,2,1,2,19,4.710581,3,4.50E-05,0.012315,5,4,9.007493,23.412908,0
S111,VGC_lat_behav,2,70,2,1,2,19,4.710581,4,4.50E-05,0.010972,5,2,9.007493,23.412908,0
S111,VGC_lat_behav,2,70,2,1,2,19,4.710581,5,1,0.359344,5,7,9.007493,23.412908,0
S111,VGC_lat_behav,2,70,2,1,2,19,4.710581,6,4.50E-05,0.012373,5,7,9.007493,23.412908,0
S111,VGC_lat_behav,2,71,10,1,2,20,4.199927,1,0.100731,0.366041,5,6,13.72151,27.642411,0
S111,VGC_lat_behav,2,71,10,1,2,20,4.199927,2,4.50E-05,0.008502,5,3,13.72151,27.642411,0
S111,VGC_lat_behav,2,71,10,1,2,20,4.199927,3,1,0.325606,5,2,13.72151,27.642411,0
S111,VGC_lat_behav,2,71,10,1,2,20,4.199927,4,1,0.256846,5,7,13.72151,27.642411,0
S111,VGC_lat_behav,2,71,10,1,2,20,4.199927,5,1,0.203707,5,4,13.72151,27.642411,0
S111,VGC_lat_behav,2,71,10,1,2,20,4.199927,6,0.006686,0.192338,5,8,13.72151,27.642411,0
S111,VGC_lat_behav,2,72,21,0,2,19,3.313608,1,1,0.257614,5,1,8.302113,21.125305,0
